user_id,axis1_kmeans_label,axis2_kmeans_label,axis3_kmeans_label,axis4_kmeans_label
USR-13913,Aggressive,Entry,Traveler,Power user
USR-13914,Distressed,Entry,Traveler,Power user
USR-13915,Aggressive,Growing,Status spender,Power user
USR-13916,Conservative,Entry,Traveler,Power user
USR-13917,Conservative,Established,Family/Home,Power user
USR-13918,Conservative,Growing,Status spender,Power user
USR-13919,,,Family/Home,Casual
USR-13920,Distressed,Entry,Traveler,Power user
USR-13921,Conservative,Established,Family/Home,Power user
USR-13922,,,Status spender,Casual
USR-13923,Distressed,Entry,Traveler,Casual
USR-13924,Conservative,Established,Family/Home,Power user
USR-13925,,,Traveler,Casual
USR-13926,Moderate,Affluent,Family/Home,Power user
USR-13927,,,Traveler,Dormant
USR-13928,Distressed,Entry,Traveler,Casual
USR-13929,Conservative,Affluent,Family/Home,Power user
USR-13930,Moderate,Affluent,Family/Home,Power user
USR-13931,,,Family/Home,Casual
USR-13932,,,Foodie/Social,Dormant
USR-13933,Moderate,Entry,Essential spender,Casual
USR-13934,,,Family/Home,Power user
USR-13935,Distressed,Entry,Traveler,Casual
USR-13936,Moderate,Established,Family/Home,Power user
USR-13937,Aggressive,Entry,Essential spender,Power user
USR-13938,Aggressive,Entry,Traveler,Power user
USR-13939,Conservative,Entry,Family/Home,Power user
USR-13940,Conservative,Growing,Status spender,Power user
USR-13941,Aggressive,Entry,Traveler,Power user
USR-13942,Conservative,Entry,Family/Home,Power user
USR-13943,Conservative,Entry,Family/Home,
USR-13944,Aggressive,Entry,Essential spender,Casual
USR-13945,Conservative,Entry,Traveler,Power user
USR-13946,Conservative,Affluent,Family/Home,Power user
USR-13947,,,Family/Home,Power user
USR-13948,Conservative,Entry,Traveler,Casual
USR-13949,,,Family/Home,Power user
USR-13950,,,Tech/Digital native,Casual
USR-13951,Conservative,Entry,Tech/Digital native,Casual
USR-13952,Moderate,Affluent,Family/Home,Power user
USR-13953,,,Traveler,At-risk
USR-13954,,,Foodie/Social,Dormant
USR-13955,Aggressive,Entry,Tech/Digital native,Casual
USR-13956,,,Tech/Digital native,Casual
USR-13957,Conservative,Entry,Traveler,Power user
USR-13958,Conservative,Entry,Traveler,Casual
USR-13959,,,Traveler,Dormant
USR-13960,Aggressive,Entry,Essential spender,Casual
USR-13961,Aggressive,Entry,Traveler,
USR-13962,Conservative,Established,Family/Home,Power user
USR-13963,Conservative,Entry,Traveler,Power user
USR-13964,Conservative,Growing,Status spender,Power user
USR-13965,Conservative,Growing,Status spender,
USR-13966,Aggressive,Entry,Traveler,Power user
USR-13967,Aggressive,Entry,Traveler,Dormant
USR-13968,Conservative,Established,Traveler,
USR-13969,Moderate,Entry,Tech/Digital native,Casual
USR-13970,,,Family/Home,Power user
USR-13971,Conservative,Established,Family/Home,Power user
USR-13972,Conservative,Affluent,Family/Home,Power user
USR-13973,,,Traveler,Dormant
USR-13974,,,Traveler,Dormant
USR-13975,Conservative,Entry,Traveler,Power user
USR-13976,Distressed,Entry,Traveler,Casual
USR-13977,,,Traveler,Casual
USR-13978,Aggressive,Entry,Traveler,Power user
USR-13979,Conservative,Entry,Tech/Digital native,Casual
USR-13980,Distressed,Entry,Traveler,Casual
USR-13981,Aggressive,Entry,Traveler,Power user
USR-13982,,,Family/Home,Power user
USR-13983,Conservative,Affluent,Status spender,Power user
USR-13984,,,Traveler,Casual
USR-13985,,,Traveler,
USR-13986,Conservative,Entry,Family/Home,Casual
USR-13987,Aggressive,Entry,Tech/Digital native,Casual
USR-13988,,,Family/Home,Casual
USR-13989,Aggressive,Entry,Tech/Digital native,Casual
USR-13990,Aggressive,Growing,Status spender,Power user
USR-13991,,,Family/Home,Casual
USR-13992,Conservative,Established,Family/Home,Power user
USR-13993,Distressed,Entry,Traveler,Casual
USR-13994,,,Essential spender,Casual
USR-13995,,,Family/Home,Power user
USR-13996,Conservative,Entry,Family/Home,Power user
USR-13997,Aggressive,Entry,Essential spender,Power user
USR-13998,Aggressive,Growing,Status spender,Power user
USR-13999,,,Tech/Digital native,Casual
USR-14000,Moderate,Entry,Family/Home,Power user
USR-14001,Aggressive,Entry,Traveler,Power user
USR-14002,,,Family/Home,Power user
USR-14003,Aggressive,Entry,Traveler,Casual
USR-14004,,,Family/Home,Power user
USR-14005,,,Tech/Digital native,Casual
USR-14006,Moderate,Affluent,Family/Home,Power user
USR-14007,Aggressive,Entry,Tech/Digital native,
USR-14008,Moderate,Entry,Essential spender,Casual
USR-14009,Moderate,Established,Family/Home,Power user
USR-14010,Conservative,Affluent,Family/Home,
USR-14011,,,Family/Home,Casual
USR-14012,Conservative,Established,Family/Home,Power user
USR-14013,,,Traveler,Casual
USR-14014,Moderate,Entry,Traveler,Power user
USR-14015,Aggressive,Entry,Tech/Digital native,Casual
USR-14016,Conservative,Entry,Essential spender,Casual
USR-14017,Conservative,Growing,Status spender,Power user
USR-14018,Aggressive,Entry,Traveler,Power user
USR-14019,Conservative,Entry,Essential spender,Casual
USR-14020,Moderate,Entry,Traveler,Power user
USR-14021,Conservative,Entry,Traveler,Power user
USR-14022,Distressed,Entry,Traveler,Casual
USR-14023,Conservative,Entry,Family/Home,Power user
USR-14024,Conservative,Affluent,Family/Home,Power user
USR-14025,Aggressive,Entry,Traveler,
USR-14026,,,Family/Home,Power user
USR-14027,Moderate,Entry,Tech/Digital native,Casual
USR-14028,Conservative,Growing,Status spender,
USR-14029,Moderate,Entry,Tech/Digital native,Casual
USR-14030,,,Traveler,At-risk
USR-14031,,,Traveler,Dormant
USR-14032,,,Traveler,Casual
USR-14033,,,Traveler,Dormant
USR-14034,Moderate,Entry,Tech/Digital native,Casual
USR-14035,Aggressive,Entry,Tech/Digital native,Casual
USR-14036,Distressed,Entry,Traveler,Casual
USR-14037,Conservative,Affluent,Family/Home,Power user
USR-14038,,,Family/Home,
USR-14039,Moderate,Affluent,Family/Home,Power user
USR-14040,Aggressive,Entry,Traveler,Power user
USR-14041,Aggressive,Entry,Tech/Digital native,Casual
USR-14042,Aggressive,Entry,Tech/Digital native,Power user
USR-14043,Aggressive,Entry,Traveler,Power user
USR-14044,Aggressive,Entry,Essential spender,Casual
USR-14045,Moderate,Affluent,Family/Home,Power user
USR-14046,Moderate,Entry,Traveler,Power user
USR-14047,,,Traveler,Dormant
USR-14048,Aggressive,Entry,Essential spender,Casual
USR-14049,Conservative,Growing,Status spender,Power user
USR-14050,Conservative,Growing,Status spender,Power user
USR-14051,Conservative,Established,Family/Home,Power user
USR-14052,,,Traveler,Casual
USR-14053,Moderate,Entry,Traveler,Power user
USR-14054,Moderate,Growing,Status spender,Power user
USR-14055,Aggressive,Entry,Traveler,Power user
USR-14056,Aggressive,Entry,Essential spender,Casual
USR-14057,Conservative,Established,Family/Home,Power user
USR-14058,,,Traveler,Dormant
USR-14059,,,Traveler,At-risk
USR-14060,,,Status spender,Casual
USR-14061,Aggressive,Entry,Essential spender,Casual
USR-14062,Conservative,Established,Family/Home,Power user
USR-14063,Conservative,Established,Family/Home,Power user
USR-14064,Aggressive,Entry,Essential spender,Casual
USR-14065,Aggressive,Entry,Essential spender,Casual
USR-14066,Moderate,Established,Family/Home,Power user
USR-14067,,,Traveler,Power user
USR-14068,,,Traveler,Dormant
USR-14069,Aggressive,Entry,Essential spender,Casual
USR-14070,Distressed,Entry,Traveler,Casual
USR-14071,,,Tech/Digital native,Casual
USR-14072,Aggressive,Growing,Status spender,Power user
USR-14073,Aggressive,Entry,Traveler,Casual
USR-14074,Conservative,Entry,Traveler,Power user
USR-14075,,,Family/Home,Casual
USR-14076,Conservative,Established,Family/Home,Power user
USR-14077,,,Traveler,Casual
USR-14078,,,Status spender,Casual
USR-14079,Distressed,Entry,Traveler,Casual
USR-14080,,,Family/Home,Casual
USR-14081,Distressed,Entry,Traveler,Casual
USR-14082,Aggressive,Entry,Tech/Digital native,
USR-14083,,,Traveler,At-risk
USR-14084,,,Traveler,Dormant
USR-14085,,,Family/Home,Casual
USR-14086,Conservative,Entry,Traveler,Power user
USR-14087,Moderate,Entry,Family/Home,Power user
USR-14088,Conservative,Growing,Status spender,Power user
USR-14089,,,Traveler,At-risk
USR-14090,Aggressive,Entry,Traveler,Casual
USR-14091,Aggressive,Entry,Traveler,Power user
USR-14092,Moderate,Entry,Essential spender,Power user
USR-14093,Conservative,Entry,Traveler,Power user
USR-14094,,,Foodie/Social,Dormant
USR-14095,,,Family/Home,Power user
USR-14096,,,Family/Home,Casual
USR-14097,,,Family/Home,Casual
USR-14098,Moderate,Growing,Status spender,Power user
USR-14099,Moderate,Entry,Family/Home,Casual
USR-14100,Distressed,Entry,Traveler,Casual
USR-14101,Aggressive,Entry,Tech/Digital native,Casual
USR-14102,,,Family/Home,Casual
USR-14103,Conservative,Entry,Traveler,
USR-14104,,,Traveler,Casual
USR-14105,,,Essential spender,Casual
USR-14106,Aggressive,Growing,Status spender,Power user
USR-14107,Moderate,Entry,Essential spender,Casual
USR-14108,Aggressive,Entry,Traveler,Casual
USR-14109,Distressed,Entry,Traveler,Casual
USR-14110,,,Status spender,Casual
USR-14111,Conservative,Entry,Traveler,Power user
USR-14112,Moderate,Affluent,Family/Home,Power user
USR-14113,,,Traveler,Casual
USR-14114,Aggressive,Entry,Foodie/Social,Dormant
USR-14115,Conservative,Entry,Traveler,Power user
USR-14116,Conservative,Entry,Essential spender,Casual
USR-14117,Aggressive,Growing,Status spender,
USR-14118,Aggressive,Entry,Essential spender,Casual
USR-14119,,,Essential spender,Casual
USR-14120,Conservative,Entry,Traveler,Power user
USR-14121,Conservative,Entry,Family/Home,Power user
USR-14122,Conservative,Affluent,Traveler,Power user
USR-14123,Conservative,Entry,Traveler,Casual
USR-14124,Conservative,Entry,Family/Home,
USR-14125,Distressed,Entry,Traveler,Casual
USR-14126,Aggressive,Entry,Traveler,At-risk
USR-14127,Aggressive,Entry,Traveler,Power user
USR-14128,Aggressive,Entry,Traveler,Power user
USR-14129,Aggressive,Entry,Traveler,Power user
USR-14130,,,Essential spender,Casual
USR-14131,Conservative,Growing,Status spender,Casual
USR-14132,,,Traveler,Casual
USR-14133,Conservative,Entry,Traveler,Power user
USR-14134,,,Status spender,Casual
USR-14135,,,Status spender,Casual
USR-14136,Conservative,Established,Family/Home,Power user
USR-14137,Distressed,Entry,Traveler,Power user
USR-14138,Aggressive,Entry,Tech/Digital native,Casual
USR-14139,,,Tech/Digital native,Casual
USR-14140,Distressed,Entry,Traveler,Power user
USR-14141,Conservative,Entry,Essential spender,Casual
USR-14142,Conservative,Entry,Tech/Digital native,Casual
USR-14143,,,Status spender,Casual
USR-14144,Aggressive,Entry,Tech/Digital native,Casual
USR-14145,Moderate,Entry,Family/Home,Power user
USR-14146,,,Traveler,Dormant
USR-14147,,,Essential spender,Casual
USR-14148,Aggressive,Entry,Tech/Digital native,Casual
USR-14149,Conservative,Established,Family/Home,Power user
USR-14150,,,Traveler,At-risk
USR-14151,Distressed,Entry,Traveler,Casual
USR-14152,,,Traveler,Casual
USR-14153,Conservative,Established,Family/Home,Power user
USR-14154,,,Family/Home,Casual
USR-14155,,,Traveler,Dormant
USR-14156,Distressed,Entry,Traveler,Power user
USR-14157,Moderate,Established,Family/Home,Power user
USR-14158,Conservative,Established,Family/Home,Power user
USR-14159,Conservative,Affluent,Family/Home,Power user
USR-14160,Conservative,Affluent,Traveler,Power user
USR-14161,Moderate,Growing,Status spender,Power user
USR-14162,Conservative,Entry,Family/Home,Power user
USR-14163,,,Traveler,Dormant
USR-14164,Conservative,Affluent,Family/Home,Power user
USR-14165,,,Family/Home,Casual
USR-14166,Moderate,Entry,Traveler,Power user
USR-14167,Conservative,Affluent,Family/Home,Power user
USR-14168,Conservative,Entry,Essential spender,Power user
USR-14169,,,Family/Home,Casual
USR-14170,Conservative,Entry,Traveler,Power user
USR-14171,Aggressive,Entry,Traveler,Power user
USR-14172,,,Traveler,Power user
USR-14173,,,Traveler,Casual
USR-14174,Conservative,Entry,Essential spender,Casual
USR-14175,Moderate,Entry,Essential spender,Power user
USR-14176,,,Family/Home,Casual
USR-14177,,,Family/Home,Casual
USR-14178,Aggressive,Entry,Tech/Digital native,Casual
USR-14179,,,Traveler,Dormant
USR-14180,Moderate,Affluent,Family/Home,Power user
USR-14181,Conservative,Entry,Traveler,Power user
USR-14182,Moderate,Established,Family/Home,Power user
USR-14183,Aggressive,Entry,Tech/Digital native,Power user
USR-14184,Conservative,Entry,Foodie/Social,Dormant
USR-14185,,,Traveler,At-risk
USR-14186,Aggressive,Entry,Essential spender,Casual
USR-14187,Conservative,Entry,Family/Home,Power user
USR-14188,Aggressive,Entry,Tech/Digital native,Casual
USR-14189,,,Foodie/Social,Dormant
USR-14190,Moderate,Entry,Traveler,Power user
USR-14191,Conservative,Entry,Essential spender,Power user
USR-14192,,,Tech/Digital native,Casual
USR-14193,Moderate,Entry,Traveler,Power user
USR-14194,Aggressive,Entry,Traveler,Power user
USR-14195,Aggressive,Entry,Traveler,Power user
USR-14196,Distressed,Entry,Traveler,Power user
USR-14197,Distressed,Entry,Traveler,Power user
USR-14198,,,Traveler,Casual
USR-14199,Moderate,Entry,Traveler,Power user
USR-14200,Conservative,Entry,Family/Home,Power user
USR-14201,,,Family/Home,Casual
USR-14202,Moderate,Entry,Traveler,Power user
USR-14203,Aggressive,Entry,Essential spender,Casual
USR-14204,Conservative,Entry,Essential spender,Power user
USR-14205,Conservative,Affluent,Family/Home,Power user
USR-14206,Distressed,Entry,Traveler,Casual
USR-14207,Moderate,Growing,Status spender,Casual
USR-14208,Moderate,Entry,Traveler,Power user
USR-14209,Moderate,Affluent,Family/Home,Power user
USR-14210,Conservative,Entry,Traveler,Power user
USR-14211,,,Traveler,Casual
USR-14212,Conservative,Entry,Traveler,Casual
USR-14213,Aggressive,Entry,Traveler,Power user
USR-14214,Conservative,Growing,Status spender,Power user
USR-14215,,,Traveler,Casual
USR-14216,Aggressive,Growing,Status spender,Power user
USR-14217,Moderate,Entry,Traveler,Casual
USR-14218,Moderate,Growing,Status spender,Power user
USR-14219,Conservative,Entry,Tech/Digital native,Casual
USR-14220,Conservative,Affluent,Family/Home,Power user
USR-14221,,,Tech/Digital native,Casual
USR-14222,,,Family/Home,Casual
USR-14223,Conservative,Entry,Traveler,Casual
USR-14224,,,Traveler,
USR-14225,,,Traveler,Casual
USR-14226,Moderate,Entry,Family/Home,Power user
USR-14227,Aggressive,Entry,Traveler,Casual
USR-14228,Aggressive,Entry,Tech/Digital native,Casual
USR-14229,Moderate,Entry,Family/Home,Power user
USR-14230,Aggressive,Entry,Traveler,Power user
USR-14231,Aggressive,Entry,Tech/Digital native,Casual
USR-14232,Aggressive,Entry,Traveler,Power user
USR-14233,Moderate,Established,Family/Home,Power user
USR-14234,Aggressive,Entry,Traveler,Power user
USR-14235,Aggressive,Entry,Tech/Digital native,Power user
USR-14236,Aggressive,Entry,Tech/Digital native,Casual
USR-14237,Conservative,Entry,Traveler,Power user
USR-14238,Distressed,Entry,Traveler,Power user
USR-14239,Conservative,Entry,Family/Home,Power user
USR-14240,Aggressive,Entry,Tech/Digital native,Casual
USR-14241,,,Foodie/Social,
USR-14242,Aggressive,Growing,Status spender,Power user
USR-14243,,,Traveler,Casual
USR-14244,Conservative,Entry,Tech/Digital native,Power user
USR-14245,,,Traveler,Casual
USR-14246,Aggressive,Entry,Traveler,Power user
USR-14247,Conservative,Affluent,Family/Home,Power user
USR-14248,Distressed,Entry,Traveler,Casual
USR-14249,,,Foodie/Social,At-risk
USR-14250,Conservative,Affluent,Family/Home,Power user
USR-14251,,,Tech/Digital native,Casual
USR-14252,,,Traveler,At-risk
USR-14253,Distressed,Entry,Traveler,Power user
USR-14254,,,Traveler,Casual
USR-14255,,,Family/Home,Power user
USR-14256,Conservative,Entry,Essential spender,Power user
USR-14257,Distressed,Entry,Traveler,Casual
USR-14258,,,Family/Home,Casual
USR-14259,,,Traveler,Casual
USR-14260,Conservative,Affluent,Traveler,
USR-14261,Moderate,Affluent,Family/Home,Power user
USR-14262,Moderate,Established,Family/Home,Power user
USR-14263,,,Traveler,
USR-14264,Conservative,Affluent,Family/Home,Power user
USR-14265,Moderate,Entry,Traveler,Casual
USR-14266,Conservative,Affluent,Family/Home,Power user
USR-14267,Aggressive,Entry,Essential spender,
USR-14268,Conservative,Established,Family/Home,Power user
USR-14269,,,Traveler,At-risk
USR-14270,Moderate,Entry,Traveler,Power user
USR-14271,Moderate,Entry,Family/Home,Power user
USR-14272,Moderate,Entry,Tech/Digital native,Casual
USR-14273,,,Status spender,Casual
USR-14274,Conservative,Growing,Status spender,Power user
USR-14275,,,Foodie/Social,Dormant
USR-14276,Conservative,Entry,Traveler,
USR-14277,,,Traveler,Dormant
USR-14278,Moderate,Entry,Essential spender,Casual
USR-14279,Conservative,Growing,Status spender,Power user
USR-14280,Conservative,Entry,Family/Home,Power user
USR-14281,,,Family/Home,Casual
USR-14282,Aggressive,Entry,Traveler,Dormant
USR-14283,Distressed,Entry,Traveler,Casual
USR-14284,Moderate,Entry,Traveler,Power user
USR-14285,Aggressive,Entry,Traveler,Casual
USR-14286,Moderate,Growing,Status spender,Power user
USR-14287,Conservative,Entry,Essential spender,Power user
USR-14288,Aggressive,Entry,Status spender,Casual
USR-14289,,,Traveler,Dormant
USR-14290,Distressed,Entry,Traveler,Casual
USR-14291,Moderate,Entry,Traveler,Power user
USR-14292,Conservative,Entry,Traveler,Power user
USR-14293,,,Status spender,Casual
USR-14294,Aggressive,Entry,Tech/Digital native,Casual
USR-14295,Distressed,Entry,Traveler,Power user
USR-14296,Aggressive,Growing,Status spender,
USR-14297,Conservative,Entry,Family/Home,Power user
USR-14298,Aggressive,Entry,Essential spender,Power user
USR-14299,,,Status spender,Casual
USR-14300,Conservative,Entry,Traveler,Casual
USR-14301,Aggressive,Entry,Tech/Digital native,Casual
USR-14302,,,Traveler,Casual
USR-14303,Moderate,Entry,Traveler,Power user
USR-14304,Moderate,Entry,Traveler,
USR-14305,,,Essential spender,Casual
USR-14306,,,Traveler,Dormant
USR-14307,Conservative,Entry,Essential spender,
USR-14308,Conservative,Entry,Essential spender,
USR-14309,Aggressive,Entry,Tech/Digital native,Casual
USR-14310,Aggressive,Entry,Essential spender,Casual
USR-14311,,,Traveler,At-risk
USR-14312,Aggressive,Entry,Essential spender,Casual
USR-14313,,,Traveler,Casual
